id,speaker,scene,primary_emotion,secondary_emotion,polarity,introspection,temper,attitude,sensitivity,words
1,JORDAN,1,,,,,,,,8
3,JORDAN,1,,,,,,,,2
5,JORDAN,1,ecstasy,,0.774,0.975,0.573,,,23
10,JORDAN,1,,loathing,-0.03,-0.966,0.834,-0.821,,11
18,JORDAN,1,serenity,,0.221,,0.221,,,6
44,JORDAN,1,ecstasy,,0.759,0.928,0.376,0.804,,4
297,JORDAN,1,grief,loathing,-0.84,-0.908,,-0.771,,4
300,JORDAN,1,ecstasy,,0.759,0.928,0.376,0.804,,4
372,JORDAN,1,ecstasy,,0.823,0.871,0.745,0.804,,7
379,JORDAN,1,grief,loathing,-0.893,-0.966,,-0.821,,12
392,JORDAN,1,,,,,,,,8
587,JORDAN,1,grief,loathing,-0.281,-0.317,,-0.246,,9
650,JORDAN,2,dislike,,-0.323,,,-0.323,,13
653,JORDAN,2,ecstasy,bliss,0.851,0.994,0.709,,,4
654,JORDAN,2,,,0.011,0.065,0.709,-0.793,,5
656,JORDAN,2,grief,loathing,-0.241,-0.887,0.925,-0.762,,15
660,JORDAN,2,ecstasy,delight,0.287,0.107,0.314,0.349,0.877,105
780,JORDAN,2,,,,,,,,2
786,JORDAN,2,,,0.172,-0.029,,0.253,,12
788,JORDAN,2,ecstasy,delight,0.467,0.908,0.376,0.804,-0.485,12
2,LEONARD,1,,,0.741,,,0.587,0.895,12
9,LEONARD,1,,,0.417,0.218,,-0.701,0.882,15
16,LEONARD,1,calmness,,0.479,,0.479,,,7
652,LEONARD,2,,,-0.315,-0.285,-0.021,-0.313,,22
655,LEONARD,2,ecstasy,delight,0.871,0.956,0.709,0.773,0.876,25
657,LEONARD,2,enthusiasm,delight,0.757,0.644,,0.659,0.976,17
659,LEONARD,2,,,0.048,-0.046,0.242,-0.336,0.812,21
735,LEONARD,2,ecstasy,calmness,0.683,0.991,0.376,,,4
737,LEONARD,2,ecstasy,calmness,0.683,0.991,0.376,,,4
739,LEONARD,2,ecstasy,calmness,0.683,0.991,0.376,,,4
741,LEONARD,2,ecstasy,calmness,0.683,0.991,0.376,,,4
1288,LEONARD,4,grief,loathing,-0.295,-0.329,0.745,-0.765,,17
1290,LEONARD,4,ecstasy,calmness,0.683,0.991,0.376,,,4
1326,LEONARD,4,ecstasy,calmness,0.683,0.991,0.376,,,4
1328,LEONARD,4,ecstasy,calmness,0.683,0.991,0.376,,,4
1353,LEONARD,4,,,,,,,,5
1361,LEONARD,4,grief,loathing,-0.84,-0.908,,-0.771,,7
1442,LEONARD,4,ecstasy,enthusiasm,0.75,0.831,,,0.668,10
1444,LEONARD,4,,,0.507,0.994,0.465,0.105,,12
1446,LEONARD,4,serenity,acceptance,0.163,,0.221,0.105,,10
1448,LEONARD,4,,,,,,,,5
1450,LEONARD,4,joy,bliss,0.634,0.592,0.676,,,9
1452,LEONARD,4,ecstasy,calmness,0.683,0.991,0.376,,,4
4,TOMPSON,1,enthusiasm,,0.89,,,,0.89,14
6,TOMPSON,1,,,-0.301,,0.289,-0.307,-0.879,8
8,TOMPSON,1,,,0.042,-0.185,0.754,-0.135,,33
11,TOMPSON,1,,,-0.509,-0.589,-0.231,-0.81,-0.595,16
13,TOMPSON,1,,,,,,,,2
17,TOMPSON,1,,,,,,,,6
407,TOMPSON,1,ecstasy,delight,0.835,0.866,,0.804,,9
476,TOMPSON,1,,delight,0.642,0.891,0.834,0.506,,6
479,TOMPSON,1,,delight,0.841,0.866,0.848,0.804,,8
548,TOMPSON,1,ecstasy,,0.759,0.928,0.376,0.804,,4
7,MARIE,1,,,,,,,,5
12,MARIE,1,,,0.731,0.643,,0.446,0.885,21
14,MARIE,1,serenity,acceptance,0.248,0.316,0.247,0.051,0.377,15
15,MARIE,1,,,,,,,,2
511,MARIE,1,,,,,,,,4
518,MARIE,1,,,,,,,,4
544,MARIE,1,grief,loathing,-0.859,-0.975,,-0.744,,15
545,MARIE,1,,enthusiasm,0.895,0.888,,,0.875,14
19,MRS. HUNTER,1,,,0.095,-0.008,0.402,-0.68,,19
21,MRS. HUNTER,1,,,0.498,0.899,0.202,0.446,,16
23,MRS. HUNTER,1,delight,,0.919,,,0.919,,13
25,MRS. HUNTER,1,,,0.959,,0.999,0.919,,13
27,MRS. HUNTER,1,ecstasy,,0.244,0.626,-0.037,0.311,-0.027,57
29,MRS. HUNTER,1,ecstasy,,0.75,0.926,0.376,,0.769,22
31,MRS. HUNTER,1,,,,,,,,2
33,MRS. HUNTER,1,,delight,0.356,0.569,,0.444,-0.039,37
36,MRS. HUNTER,1,,,0.084,0.112,,0.055,,15
38,MRS. HUNTER,1,,,-0.206,0.037,0.376,-0.617,,15
39,MRS. HUNTER,1,,,,,,,,2
40,MRS. HUNTER,1,,loathing,0.056,-0.303,,-0.78,0.397,12
42,MRS. HUNTER,1,,bliss,0.237,0.629,0.244,,,15
45,MRS. HUNTER,1,,,0.253,0.951,-0.33,0.721,,20
47,MRS. HUNTER,1,ecstasy,delight,0.298,0.232,0.615,0.154,0.9,63
49,MRS. HUNTER,1,,fear,0.141,0.008,,,-0.374,18
51,MRS. HUNTER,1,,delight,0.188,0.875,,0.759,-0.441,9
53,MRS. HUNTER,1,ecstasy,bliss,0.81,0.876,0.745,,,12
54,MRS. HUNTER,1,,,,,,,,6
56,MRS. HUNTER,1,,delight,0.314,-0.436,0.724,0.723,,22
58,MRS. HUNTER,1,,,0.104,-0.458,0.132,-0.049,0.936,47
60,MRS. HUNTER,1,grief,loathing,-0.378,-0.895,,-0.341,,25
62,MRS. HUNTER,1,,,0.054,0.328,0.297,-0.26,0.924,32
64,MRS. HUNTER,1,,acceptance,0.527,0.179,,0.138,0.895,14
66,MRS. HUNTER,1,,,-0.084,0.629,0.672,-0.744,-0.895,7
68,MRS. HUNTER,1,,,-0.008,-0.006,,-0.789,0.769,7
70,MRS. HUNTER,1,,,,,,,,8
74,MRS. HUNTER,1,anger,,-0.571,,-0.571,,,6
76,MRS. HUNTER,1,loathing,,-0.914,,,-0.914,,9
78,MRS. HUNTER,1,grief,loathing,-0.173,-0.167,-0.66,-0.171,-0.248,44
81,MRS. HUNTER,1,,,,,,,,4
83,MRS. HUNTER,1,,bliss,0.855,0.876,0.745,,0.899,21
85,MRS. HUNTER,1,,bliss,-0.146,-0.157,0.672,,,10
87,MRS. HUNTER,1,enthusiasm,,0.892,,,,0.892,12
89,MRS. HUNTER,1,ecstasy,,0.405,0.407,,0.623,0.381,32
91,MRS. HUNTER,1,grief,,-0.111,-0.564,-0.085,-0.055,0.336,56
94,MRS. HUNTER,1,,,0.58,0.862,0.36,0.015,0.832,16
96,MRS. HUNTER,1,,,0.506,,0.267,0.427,0.904,15
102,MRS. HUNTER,1,joy,bliss,0.651,0.629,0.672,,,5
109,MRS. HUNTER,1,,enthusiasm,0.164,0.554,-0.571,,0.769,11
115,MRS. HUNTER,1,ecstasy,delight,0.365,0.461,,0.353,0.31,42
117,MRS. HUNTER,1,,,,,,,,4
119,MRS. HUNTER,1,grief,loathing,-0.156,-0.292,0.124,-0.243,0.067,41
122,MRS. HUNTER,1,ecstasy,delight,0.631,0.566,,0.435,0.976,21
124,MRS. HUNTER,1,,,0.532,0.964,0.253,0.455,,8
126,MRS. HUNTER,1,serenity,acceptance,0.172,,0.253,0.091,,3
128,MRS. HUNTER,1,,,,,,,,2
130,MRS. HUNTER,1,,,,,,,,6
132,MRS. HUNTER,1,serenity,,0.216,,0.216,,,6
135,MRS. HUNTER,1,ecstasy,,0.698,0.937,0.376,0.681,0.416,23
138,MRS. HUNTER,1,grief,loathing,-0.325,-0.281,0.376,-0.742,,15
142,MRS. HUNTER,1,grief,loathing,-0.264,-0.244,,-0.284,,15
144,MRS. HUNTER,1,,,,,,,,10
146,MRS. HUNTER,1,anger,,-0.011,,-0.586,-0.389,0.273,35
148,MRS. HUNTER,1,ecstasy,,0.427,0.946,-0.205,0.127,0.786,33
151,MRS. HUNTER,1,,serenity,0.304,0.275,0.134,-0.217,0.924,11
153,MRS. HUNTER,1,,,-0.03,-0.021,,-0.039,,13
156,MRS. HUNTER,1,ecstasy,delight,0.839,0.861,,0.817,,11
158,MRS. HUNTER,1,,loathing,-0.046,0.013,0.56,-0.771,,12
163,MRS. HUNTER,1,enthusiasm,,0.135,-0.672,0.253,-0.329,0.895,34
167,MRS. HUNTER,1,grief,fear,-0.662,-0.935,,,-0.389,6
169,MRS. HUNTER,1,,,-0.34,-0.436,,-0.243,,11
171,MRS. HUNTER,1,,enthusiasm,0.702,0.904,,0.611,0.682,29
173,MRS. HUNTER,1,enthusiasm,,0.946,,,,0.946,4
177,MRS. HUNTER,1,ecstasy,,0.306,0.896,-0.93,-0.726,0.769,9
182,MRS. HUNTER,1,,enthusiasm,-0.052,0.862,,-0.919,0.769,10
186,MRS. HUNTER,1,ecstasy,delight,0.907,0.995,,0.819,,10
189,MRS. HUNTER,1,,,0.445,,0.479,0.428,,26
195,MRS. HUNTER,1,,,,,,,,2
198,MRS. HUNTER,1,,,,,,,,2
204,MRS. HUNTER,1,,,,,,,,8
206,MRS. HUNTER,1,ecstasy,delight,0.563,0.562,,0.279,0.942,49
208,MRS. HUNTER,1,,,,,,,,2
210,MRS. HUNTER,1,joy,bliss,0.651,0.629,0.672,,,2
212,MRS. HUNTER,1,,,,,,,,2
214,MRS. HUNTER,1,,,,,,,,2
216,MRS. HUNTER,1,serenity,pleasantness,0.34,,0.317,0.363,,2
219,MRS. HUNTER,1,,,0.179,-0.031,0.221,-0.043,0.817,12
221,MRS. HUNTER,1,pleasantness,,0.423,,,0.423,,10
226,MRS. HUNTER,1,,bliss,0.731,0.752,0.709,,,27
228,MRS. HUNTER,1,ecstasy,delight,0.502,0.737,,0.297,0.053,38
230,MRS. HUNTER,1,ecstasy,delight,0.24,0.297,,0.772,,28
235,MRS. HUNTER,1,,,,,,,,10
238,MRS. HUNTER,1,ecstasy,calmness,0.671,0.947,0.395,,,8
364,MRS. HUNTER,1,,,0.211,0.028,,0.185,0.66,19
366,MRS. HUNTER,1,,,,,,,,5
368,MRS. HUNTER,1,,delight,0.871,0.924,,0.707,0.926,11
370,MRS. HUNTER,1,,,-0.325,,0.486,-0.402,-0.98,15
374,MRS. HUNTER,1,ecstasy,,0.374,0.933,0.056,,0.957,27
376,MRS. HUNTER,1,,,,,,,,6
381,MRS. HUNTER,1,ecstasy,,0.26,0.101,0.745,-0.012,0.957,17
383,MRS. HUNTER,1,acceptance,,0.261,,,0.261,,3
385,MRS. HUNTER,1,grief,loathing,-0.296,-0.29,,-0.805,0.703,11
387,MRS. HUNTER,1,enthusiasm,,0.891,,,,0.891,13
389,MRS. HUNTER,1,enthusiasm,delight,0.881,,,0.817,0.909,8
391,MRS. HUNTER,1,,,0.529,,-0.264,0.711,0.957,28
424,MRS. HUNTER,1,,,,,,,,4
426,MRS. HUNTER,1,,,-0.068,0.204,,-0.613,,20
428,MRS. HUNTER,1,,,-0.002,,,0.001,-0.004,18
430,MRS. HUNTER,1,ecstasy,delight,0.862,0.903,,0.721,,19
432,MRS. HUNTER,1,,loathing,-0.025,-0.966,,-0.001,,13
436,MRS. HUNTER,1,,,,,,,,7
439,MRS. HUNTER,1,grief,,-0.916,-0.916,,,,10
446,MRS. HUNTER,1,,bliss,0.735,0.768,0.745,,,10
454,MRS. HUNTER,1,grief,loathing,-0.893,-0.966,,-0.821,,8
457,MRS. HUNTER,1,,,0.251,0.048,,0.25,,38
460,MRS. HUNTER,1,grief,delight,-0.018,-0.306,,0.806,0.942,34
462,MRS. HUNTER,1,disgust,,-0.446,,,-0.446,,9
466,MRS. HUNTER,1,ecstasy,,0.361,0.19,0.416,-0.118,0.95,56
467,MRS. HUNTER,1,,,0.41,,,0.41,,14
469,MRS. HUNTER,1,enthusiasm,,0.308,,,-0.043,0.325,14
471,MRS. HUNTER,1,,,,,,,,4
473,MRS. HUNTER,1,,calmness,0.241,0.991,0.376,,0.02,25
475,MRS. HUNTER,1,,,,,,,,4
478,MRS. HUNTER,1,,loathing,0.349,0.034,,-0.778,0.942,16
480,MRS. HUNTER,1,,calmness,0.789,0.991,0.376,,0.895,9
481,MRS. HUNTER,1,,,,,,,,5
484,MRS. HUNTER,1,,loathing,0.016,-0.853,0.848,-0.778,,18
486,MRS. HUNTER,1,,,,,,,,13
490,MRS. HUNTER,1,,,-0.595,,-0.947,-0.243,,7
492,MRS. HUNTER,1,,,0.334,,,-0.228,0.895,17
499,MRS. HUNTER,1,ecstasy,delight,0.517,0.444,,0.792,0.895,15
501,MRS. HUNTER,1,,,,,,,,7
509,MRS. HUNTER,1,ecstasy,calmness,0.144,0.32,0.339,-0.77,,26
517,MRS. HUNTER,1,,,,,,,,5
521,MRS. HUNTER,1,ecstasy,enthusiasm,0.848,0.888,,,0.807,8
526,MRS. HUNTER,1,,delight,0.871,0.99,0.848,0.795,,9
531,MRS. HUNTER,1,ecstasy,enthusiasm,0.892,0.981,,,0.803,3
537,MRS. HUNTER,1,,acceptance,0.204,0.281,0.193,0.06,,17
539,MRS. HUNTER,1,serenity,acceptance,0.541,0.961,0.421,0.097,0.957,27
543,MRS. HUNTER,1,ecstasy,enthusiasm,0.892,0.981,,,0.803,2
547,MRS. HUNTER,1,,,,,,,,6
552,MRS. HUNTER,1,,delight,0.849,0.928,,0.817,,21
554,MRS. HUNTER,1,,,,,,,,16
556,MRS. HUNTER,1,,enthusiasm,0.542,0.888,,,0.528,13
557,MRS. HUNTER,1,,,,,,,,3
559,MRS. HUNTER,1,grief,loathing,-0.833,-0.918,,-0.748,,5
561,MRS. HUNTER,1,serenity,acceptance,0.122,,0.202,0.042,,2
563,MRS. HUNTER,1,,bliss,0.876,0.876,0.745,,0.942,9
565,MRS. HUNTER,1,serenity,acceptance,0.122,,0.202,0.042,,2
566,MRS. HUNTER,1,,,,,,,,6
571,MRS. HUNTER,1,enthusiasm,,0.909,,,,0.909,22
573,MRS. HUNTER,1,ecstasy,,0.369,0.887,0.745,0.127,,34
575,MRS. HUNTER,1,acceptance,,0.261,,,0.261,,5
577,MRS. HUNTER,1,,,,,,,,6
581,MRS. HUNTER,1,ecstasy,,0.865,0.953,,0.806,0.746,13
582,MRS. HUNTER,1,,bliss,0.519,0.994,0.587,0.241,,13
584,MRS. HUNTER,1,enthusiasm,,0.957,,,,0.957,10
589,MRS. HUNTER,1,enthusiasm,loathing,0.182,-0.099,,-0.16,0.494,33
603,MRS. HUNTER,2,grief,loathing,-0.893,-0.929,,-0.821,,14
605,MRS. HUNTER,2,,,0.136,-0.946,0.183,-0.127,0.957,11
616,MRS. HUNTER,2,ecstasy,enthusiasm,0.711,0.953,0.594,0.613,0.754,44
618,MRS. HUNTER,2,loathing,,-0.977,,,-0.977,,20
623,MRS. HUNTER,2,,bliss,0.671,0.587,0.673,,,16
732,MRS. HUNTER,2,,,,,,,,12
745,MRS. HUNTER,2,,,-0.645,-0.966,-0.396,-0.821,,18
760,MRS. HUNTER,2,ecstasy,enthusiasm,0.842,0.903,,,0.78,6
765,MRS. HUNTER,2,,loathing,0.185,-0.301,0.161,-0.186,0.926,29
769,MRS. HUNTER,2,ecstasy,delight,0.712,0.928,0.486,0.632,,28
799,MRS. HUNTER,2,ecstasy,,0.613,0.869,0.745,0.701,0.248,11
1206,MRS. HUNTER,4,,fear,0.038,-0.589,,0.546,-0.353,7
1208,MRS. HUNTER,4,,bliss,0.521,0.876,0.745,0.159,0.957,12
1209,MRS. HUNTER,4,ecstasy,delight,0.81,0.891,,0.73,,2
1211,MRS. HUNTER,4,,fear,0.148,,-0.66,,0.148,12
1213,MRS. HUNTER,4,,,-0.144,-0.027,0.4,0.397,,11
1214,MRS. HUNTER,4,,,,,,,,7
1216,MRS. HUNTER,4,enthusiasm,anger,0.097,,-0.358,-0.774,0.897,29
1227,MRS. HUNTER,4,,acceptance,0.087,0.623,0.007,-0.19,,25
1231,MRS. HUNTER,4,grief,,0.205,-0.206,0.499,0.225,0.355,62
1234,MRS. HUNTER,4,,enthusiasm,0.283,-0.003,,,0.851,8
1236,MRS. HUNTER,4,,,-0.019,0.039,0.486,-0.082,0.672,32
1240,MRS. HUNTER,4,,,0.579,,,0.201,0.957,7
1250,MRS. HUNTER,4,enthusiasm,,0.959,,,,0.959,13
1252,MRS. HUNTER,4,enthusiasm,,0.957,,,,0.957,9
1255,MRS. HUNTER,4,grief,,0.003,-0.277,-0.825,-0.056,0.895,16
1258,MRS. HUNTER,4,enthusiasm,,0.711,0.587,,0.475,0.868,24
1260,MRS. HUNTER,4,,,0.476,0.953,0.271,0.351,,31
1264,MRS. HUNTER,4,,,,,,,,9
1265,MRS. HUNTER,4,ecstasy,,0.936,0.936,,,,11
1267,MRS. HUNTER,4,ecstasy,delight,0.917,0.947,0.959,0.784,,22
1270,MRS. HUNTER,4,ecstasy,delight,0.54,0.856,0.124,0.379,0.909,48
20,BLANCHE,1,,acceptance,0.397,0.599,0.334,0.093,0.664,12
24,BLANCHE,1,grief,loathing,-0.819,-0.845,,-0.792,,11
26,BLANCHE,1,,,,,,,,5
34,BLANCHE,1,,,0.808,,,0.659,0.957,10
37,BLANCHE,1,bliss,,0.914,,0.914,,,13
43,BLANCHE,1,contentment,,0.247,0.247,,,,4
46,BLANCHE,1,,,,,,,,2
48,BLANCHE,1,grief,terror,-0.802,-0.861,,,-0.744,9
59,BLANCHE,1,,,0.805,0.805,,0.767,,7
63,BLANCHE,1,ecstasy,calmness,0.683,0.991,0.376,,,2
72,BLANCHE,1,ecstasy,delight,0.816,0.924,,0.707,,9
92,BLANCHE,1,,,,,,,,2
98,BLANCHE,1,grief,loathing,-0.866,-0.945,,-0.787,,13
99,BLANCHE,1,sadness,disgust,-0.408,-0.448,,-0.369,,2
111,BLANCHE,1,,,0.546,0.285,,0.453,0.994,13
113,BLANCHE,1,ecstasy,delight,0.365,0.604,0.422,0.204,-0.479,51
121,BLANCHE,1,fear,,-0.479,,,,-0.479,7
129,BLANCHE,1,,,,,,,,2
147,BLANCHE,1,,,,,,,,2
149,BLANCHE,1,ecstasy,,0.376,0.59,0.745,0.244,0.202,28
154,BLANCHE,1,,,,,,,,3
157,BLANCHE,1,ecstasy,delight,0.839,0.861,,0.817,,7
159,BLANCHE,1,,,,,,,,7
174,BLANCHE,1,ecstasy,enthusiasm,0.873,0.896,,,0.769,8
180,BLANCHE,1,,,0.751,0.906,,0.642,0.775,33
200,BLANCHE,1,,delight,0.67,0.904,,0.647,0.61,13
201,BLANCHE,1,ecstasy,delight,0.845,0.989,,0.701,,6
211,BLANCHE,1,,acceptance,0.697,,0.623,0.082,0.942,5
232,BLANCHE,1,ecstasy,delight,0.822,0.933,,0.712,,10
234,BLANCHE,1,,,0.484,,0.318,0.372,0.873,32
236,BLANCHE,1,ecstasy,delight,0.412,0.432,,0.392,,20
240,BLANCHE,1,ecstasy,bliss,0.691,0.947,0.677,0.304,,22
245,BLANCHE,1,,,-0.074,0.058,0.376,-0.789,,9
247,BLANCHE,1,,bliss,0.364,0.876,0.647,-0.818,-0.98,39
249,BLANCHE,1,grief,loathing,-0.349,-0.908,0.632,-0.771,,20
251,BLANCHE,1,,,,,,,,10
253,BLANCHE,1,,,0.261,0.42,-0.022,0.252,,65
255,BLANCHE,1,,,,,,,,7
257,BLANCHE,1,,,,,,,,7
259,BLANCHE,1,,delight,0.275,-0.008,,0.224,0.994,12
261,BLANCHE,1,dislike,,-0.233,,,-0.233,,2
263,BLANCHE,1,sadness,disgust,-0.408,-0.448,,-0.369,,2
265,BLANCHE,1,ecstasy,,0.308,0.946,-0.991,0.315,0.331,38
267,BLANCHE,1,,delight,-0.077,0.951,-0.99,0.721,,16
269,BLANCHE,1,disgust,,-0.659,,,-0.659,,7
271,BLANCHE,1,,acceptance,-0.255,,0.183,-0.271,,10
273,BLANCHE,1,,,0.255,0.106,,0.248,0.126,42
275,BLANCHE,1,,,-0.138,-0.938,,-0.104,0.66,14
277,BLANCHE,1,ecstasy,enthusiasm,0.499,0.577,0.376,0.66,0.675,39
279,BLANCHE,1,serenity,acceptance,-0.202,,0.205,-0.239,,15
281,BLANCHE,1,,,0.528,0.876,0.51,0.173,0.512,25
287,BLANCHE,1,ecstasy,delight,0.816,0.924,,0.707,,3
289,BLANCHE,1,dislike,,-0.233,,,-0.233,,2
292,BLANCHE,1,ecstasy,delight,0.262,0.285,0.777,0.076,0.294,25
294,BLANCHE,1,sadness,disgust,-0.408,-0.448,,-0.369,,11
299,BLANCHE,1,grief,loathing,-0.29,-0.314,0.745,-0.771,,7
302,BLANCHE,1,,,0.008,0.216,-0.113,-0.17,0.1,13
304,BLANCHE,1,,pleasantness,0.043,,0.261,0.075,,10
307,BLANCHE,1,sadness,disgust,-0.408,-0.448,,-0.369,,2
309,BLANCHE,1,,loathing,0.072,0.006,0.339,-0.171,0.734,21
311,BLANCHE,1,,,0.396,0.354,0.376,0.248,0.809,49
313,BLANCHE,1,,bliss,0.735,0.876,0.745,0.659,,13
585,BLANCHE,1,,,-0.054,-0.024,0.745,-0.348,,15
586,BLANCHE,1,,,0.014,0.042,,-0.014,,12
590,BLANCHE,1,disgust,,-0.446,,,-0.446,,8
592,BLANCHE,1,calmness,,0.185,-0.874,0.461,-0.356,,31
594,BLANCHE,1,,,0.385,0.872,-0.113,0.452,0.515,46
596,BLANCHE,1,,acceptance,0.192,,0.202,0.151,,9
598,BLANCHE,1,,,0.645,0.632,,0.659,,7
611,BLANCHE,2,grief,,-0.893,-0.893,,,,9
614,BLANCHE,2,,delight,0.245,-0.057,-0.825,0.689,0.945,41
621,BLANCHE,2,enthusiasm,,0.957,,,,0.957,11
622,BLANCHE,2,,bliss,0.562,0.401,0.653,,,11
627,BLANCHE,2,grief,loathing,-0.45,-0.908,,-0.771,0.329,9
633,BLANCHE,2,grief,loathing,-0.831,-0.986,,-0.675,,19
638,BLANCHE,2,ecstasy,,0.407,0.406,,0.228,,14
642,BLANCHE,2,,,-0.322,-0.867,0.274,-0.347,,11
643,BLANCHE,2,,,0.308,,0.308,,,8
644,BLANCHE,2,,,0.875,0.9,0.851,,,17
717,BLANCHE,2,,loathing,-0.667,-0.436,,-0.818,-0.98,17
719,BLANCHE,2,ecstasy,,0.679,0.678,0.709,0.426,0.925,35
721,BLANCHE,2,,,0.297,-0.635,0.632,,0.895,8
723,BLANCHE,2,,loathing,-0.821,-0.923,,-0.744,-0.875,9
725,BLANCHE,2,,,,,,,,9
727,BLANCHE,2,grief,,-0.014,-0.046,-0.665,-0.011,0.682,24
729,BLANCHE,2,disgust,,-0.214,0.064,0.073,-0.118,-0.727,33
731,BLANCHE,2,joy,,0.66,0.66,,,,6
733,BLANCHE,2,,,0.141,0.271,0.279,-0.129,,14
744,BLANCHE,2,,,,,,,,6
749,BLANCHE,2,ecstasy,delight,0.845,0.988,,0.703,,27
751,BLANCHE,2,,delight,0.811,0.947,,0.699,0.911,36
754,BLANCHE,2,contentment,acceptance,0.064,0.267,-0.259,0.037,,5
756,BLANCHE,2,,,0.065,0.015,0.255,-0.356,0.817,12
759,BLANCHE,2,grief,loathing,-0.087,-0.306,0.227,-0.258,0.218,186
763,BLANCHE,2,,delight,0.333,0.345,0.461,0.159,0.207,46
768,BLANCHE,2,,,,,,,,8
770,BLANCHE,2,,,0.601,,,0.311,0.891,10
773,BLANCHE,2,,,-0.049,0.025,-0.66,-0.17,0.803,25
782,BLANCHE,2,,,0.24,0.271,,0.208,,22
787,BLANCHE,2,,,,,,,,2
790,BLANCHE,2,,responsiveness,0.295,,,0.008,0.512,14
804,BLANCHE,2,,,-0.214,0.889,,-0.542,-0.66,35
807,BLANCHE,2,,,,,,,,2
810,BLANCHE,2,grief,loathing,0.04,-0.908,,-0.211,0.927,11
812,BLANCHE,2,ecstasy,bliss,0.81,0.876,0.745,,,10
829,BLANCHE,2,acceptance,,0.261,,,0.261,,8
831,BLANCHE,2,,,0.687,,0.479,,0.895,14
834,BLANCHE,2,ecstasy,delight,0.862,0.928,,0.796,,7
838,BLANCHE,2,ecstasy,delight,0.479,0.655,0.267,0.422,0.311,34
840,BLANCHE,2,enthusiasm,delight,0.329,0.154,-0.119,0.293,0.793,190
842,BLANCHE,2,,,0.665,,,0.48,0.851,19
844,BLANCHE,2,dislike,,-0.24,,,-0.24,,7
846,BLANCHE,2,,,,,,,,5
849,BLANCHE,2,,,0.939,0.92,,,0.957,17
851,BLANCHE,2,serenity,acceptance,0.147,,0.183,0.112,,9
857,BLANCHE,2,ecstasy,delight,0.816,0.924,,0.707,,3
862,BLANCHE,2,enthusiasm,,0.957,,,,0.957,6
866,BLANCHE,2,,calmness,0.82,0.991,0.376,,0.957,16
870,BLANCHE,2,,,,,,,,6
873,BLANCHE,2,enthusiasm,delight,0.914,,,0.817,0.942,11
